,Edad,Sexo,Número_hijos,Nivel_educación,Estado_civil,Renta,Estado_laboral,Conocimiento_financiero,Patrimonio,Tolerancia_riesgo,Perfil_inversor
7236,2,1,1,2,1,3,1,0,3,2.4828999999999994,1
7237,2,0,4,2,1,5,1,1,5,3.3055999999999996,2
7238,2,1,3,2,1,2,1,1,2,2.8364,2
7239,2,1,1,0,1,1,0,0,1,2.288099999999999,1
7240,2,0,2,2,1,4,1,0,4,2.8733,2
7241,2,0,3,3,1,5,1,0,5,2.894199999999999,2
7242,2,1,1,0,1,2,1,0,2,2.3914999999999997,1
7243,2,0,3,0,1,4,1,0,4,2.7767999999999997,2
7244,2,0,3,0,1,5,1,0,5,2.8161999999999994,2
7245,2,1,0,2,0,3,1,1,3,3.4356999999999998,3
7246,2,0,3,4,1,3,1,1,3,3.3232999999999997,2
7247,2,1,4,2,1,1,0,0,1,2.2065999999999995,1
7248,2,1,1,4,1,2,1,0,2,2.4955,1
7249,2,1,1,4,1,2,1,0,2,2.4955,1
7250,2,1,4,0,1,1,0,0,1,2.1545999999999994,1
7251,2,1,5,0,0,1,0,1,1,3.0183999999999993,2
7252,2,1,1,2,0,2,1,1,2,3.3518,3
7253,2,1,3,2,0,2,1,0,2,2.7809,2
7254,2,0,5,2,0,2,1,0,2,3.0874,2
7255,2,1,1,0,0,3,1,0,3,2.8572999999999995,2
7256,2,1,2,0,1,2,1,1,2,2.8289,2
7257,2,1,3,2,0,2,1,0,2,2.7809,2
7258,1,1,0,1,0,2,1,1,2,3.3538,3
7259,2,1,2,2,0,1,0,1,1,3.2038999999999995,2
7260,2,0,2,0,1,4,1,0,4,2.8213,2
7261,2,1,2,0,1,2,1,0,2,2.347,1
7262,2,1,4,2,1,2,1,0,2,2.31,1
7263,2,0,3,2,1,6,1,1,6,3.3895,3
7264,1,0,1,2,1,4,1,1,4,3.3832,3
7265,2,1,3,0,0,2,1,1,2,3.2108,2
7266,2,1,3,0,0,2,1,0,2,2.7289,2
7267,2,1,4,1,0,3,1,1,3,3.2316999999999996,2
7268,2,0,2,4,0,6,1,1,6,3.9124000000000003,3
7269,2,1,5,2,1,1,0,1,1,2.6439999999999992,1
7270,2,0,4,1,1,4,1,1,4,3.2401999999999997,2
7271,2,0,4,2,1,4,1,0,4,2.7843,2
7272,2,0,3,0,1,3,1,1,3,3.2192999999999996,2
7273,2,1,0,2,1,2,1,0,2,2.488,1
7274,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
7275,2,1,3,0,0,1,0,0,1,2.6254999999999993,1
7276,2,1,4,4,0,2,1,0,2,2.7884,2
7277,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
7278,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
7279,2,1,4,0,0,2,1,1,2,3.1663,2
7280,2,1,1,0,1,2,1,0,2,2.3914999999999997,1
7281,2,1,0,2,0,3,1,0,3,2.9537999999999998,2
7282,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
7283,2,1,2,0,0,2,1,0,2,2.7734,2
7284,2,1,1,0,1,1,0,0,1,2.288099999999999,1
7285,2,0,2,1,0,6,1,1,6,3.8344,3
7286,1,1,1,0,1,2,1,1,2,2.8569,2
7287,2,1,3,2,0,2,1,1,2,3.2628,2
7288,2,1,4,0,0,1,0,1,1,3.0628999999999995,2
7289,2,1,1,3,1,3,1,0,3,2.5088999999999992,1
7290,2,1,4,0,1,2,1,1,2,2.7399,2
7291,2,1,2,1,1,2,1,0,2,2.3729999999999998,1
7292,2,0,3,2,1,3,1,0,3,2.7893999999999997,2
7293,2,1,4,0,0,2,1,0,2,2.6844,1
7294,2,0,4,0,1,2,1,1,2,3.1354,2
7295,2,1,3,1,0,3,1,1,3,3.2761999999999993,2
7296,2,1,3,1,0,2,1,0,2,2.7548999999999997,2
7297,2,1,1,4,0,2,1,1,2,3.4038,3
7298,2,0,1,2,1,6,1,0,6,2.9966,2
7299,2,0,5,2,0,6,1,0,6,3.245,2
7300,2,0,2,0,0,5,1,1,5,3.7689999999999997,3
7301,2,1,4,2,1,1,0,0,1,2.2065999999999995,1
7302,2,1,1,0,0,2,1,1,2,3.2998,2
7303,2,0,4,0,1,5,1,0,5,2.7716999999999996,2
7304,2,1,3,0,0,3,1,1,3,3.2501999999999995,2
7305,2,1,2,1,1,2,1,1,2,2.8548999999999998,2
7306,2,1,3,1,1,3,1,1,3,2.8497999999999992,2
7307,2,1,3,2,1,2,1,0,2,2.3545,1
7308,2,1,4,2,1,2,1,0,2,2.31,1
7309,2,1,2,0,1,2,1,0,2,2.347,1
7310,2,1,2,0,1,1,0,1,1,2.7254999999999994,1
7311,2,1,0,2,0,2,1,1,2,3.3963,3
7312,2,1,1,2,1,2,1,0,2,2.4435,1
7313,2,0,2,0,1,3,1,0,3,2.7819,2
7314,2,1,4,0,0,2,1,1,2,3.1663,2
7315,1,1,3,2,0,2,1,1,2,3.2463,2
7316,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
7317,2,1,2,0,1,2,1,1,2,2.8289,2
7318,2,1,3,4,1,3,1,0,3,2.4458999999999995,1
7319,2,1,2,1,0,2,1,0,2,2.7994,2
7320,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
7321,2,1,1,2,1,1,0,0,1,2.340099999999999,1
7322,2,1,2,2,0,3,1,1,3,3.3467,3
7323,2,1,4,2,0,2,1,1,2,3.2183,2
7324,2,0,3,0,0,3,1,0,3,3.1637999999999997,2
7325,2,1,5,0,1,1,0,0,1,2.110099999999999,1
7326,2,0,2,2,0,3,1,0,3,3.2603,2
7327,2,1,2,0,1,3,1,0,3,2.3863999999999996,1
7328,2,1,3,1,1,3,1,1,3,2.8497999999999992,2
7329,2,1,3,2,0,2,1,0,2,2.7809,2
7330,2,1,3,0,0,2,1,0,2,2.7289,2
7331,2,0,5,1,0,4,1,1,4,3.6220999999999997,3
7332,2,0,3,0,1,5,1,1,5,3.2980999999999994,2
7333,2,1,2,2,1,3,1,0,3,2.4383999999999997,1
7334,2,0,4,2,1,3,1,0,3,2.7449,2
7335,2,1,2,2,0,3,1,1,3,3.3467,3
7336,2,1,1,3,1,2,1,0,2,2.4694999999999996,1
7337,2,1,3,1,0,2,1,0,2,2.7548999999999997,2
7338,2,1,2,2,1,3,1,0,3,2.4383999999999997,1
7339,2,0,3,2,1,4,1,1,4,3.3106999999999998,2
7340,2,1,0,2,1,1,0,1,1,2.8664999999999994,2
7341,2,0,3,2,1,3,1,0,3,2.7893999999999997,2
7342,2,1,0,2,1,2,1,1,2,2.9699,2
7343,2,1,3,0,1,3,1,1,3,2.8237999999999994,2
7344,2,1,0,2,0,2,1,0,2,2.9144,2
7345,2,1,4,0,0,2,1,1,2,3.1663,2
7346,2,1,1,2,1,2,1,0,2,2.4435,1
7347,2,1,3,3,0,2,1,1,2,3.2887999999999997,2
7348,2,1,0,0,1,3,1,1,3,2.9572999999999996,2
7349,2,0,2,0,1,6,1,0,6,2.9001,2
7350,2,1,2,2,0,3,1,1,3,3.3467,3
7351,2,0,4,2,0,4,1,0,4,3.2107,2
7352,2,1,2,2,0,2,1,1,2,3.3073,2
7353,2,1,3,1,0,2,1,0,2,2.7548999999999997,2
7354,2,0,5,0,1,4,1,1,4,3.1696999999999997,2
7355,2,1,4,1,0,1,0,1,1,3.0888999999999993,2
7356,2,0,3,1,1,4,1,0,4,2.8027999999999995,2
7357,2,1,4,2,0,2,1,0,2,2.7364,2
7358,2,1,2,0,1,1,0,1,1,2.7254999999999994,1
7359,2,0,2,2,1,4,1,0,4,2.8733,2
7360,2,1,2,2,1,2,1,0,2,2.399,1
7361,2,1,2,1,0,1,0,0,1,2.6959999999999993,1
7362,2,1,1,2,0,2,1,1,2,3.3518,3
7363,2,0,3,3,0,5,1,0,5,3.3205999999999993,2
7364,2,1,2,2,0,3,1,0,3,2.8648,2
7365,2,1,5,1,1,2,1,0,2,2.2394999999999996,1
7366,2,0,1,1,1,4,1,0,4,2.8917999999999995,2
7367,2,0,1,1,0,5,1,0,5,3.3575999999999993,3
7368,2,1,0,2,1,2,1,1,2,2.9699,2
7369,2,1,4,1,1,1,0,0,1,2.180599999999999,1
7370,2,1,1,2,1,1,0,0,1,2.340099999999999,1
7371,2,1,3,2,0,2,1,0,2,2.7809,2
7372,2,1,3,2,0,2,1,0,2,2.7809,2
7373,2,0,2,2,1,4,1,0,4,2.8733,2
7374,2,1,0,4,1,2,1,0,2,2.54,1
7375,2,1,1,0,0,2,1,0,2,2.8179,2
7376,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
7377,2,1,3,2,1,2,1,0,2,2.3545,1
7378,1,1,2,0,1,1,0,1,1,2.7089999999999996,1
7379,2,1,4,2,0,2,1,1,2,3.2183,2
7380,2,1,1,0,0,3,1,0,3,2.8572999999999995,2
7381,2,0,4,1,0,4,1,0,4,3.1847,2
7382,2,1,2,0,0,2,1,1,2,3.2553,2
7383,2,1,2,2,0,1,0,0,1,2.7219999999999995,1
7384,2,1,3,2,0,2,1,1,2,3.2628,2
7385,2,1,2,2,0,2,1,1,2,3.3073,2
7386,2,1,3,2,0,2,1,1,2,3.2628,2
7387,2,0,2,1,1,2,1,0,2,2.7685,2
7388,2,0,1,2,0,6,1,0,6,3.423,3
7389,2,1,2,2,0,1,0,1,1,3.2038999999999995,2
7390,2,0,1,0,1,4,1,1,4,3.3476999999999997,3
7391,2,1,3,0,0,3,1,1,3,3.2501999999999995,2
7392,2,1,1,2,0,2,1,0,2,2.8699,2
7393,2,1,3,2,1,2,1,0,2,2.3545,1
7394,2,0,4,2,1,3,1,0,3,2.7449,2
7395,2,1,3,2,1,2,1,0,2,2.3545,1
7396,2,1,4,0,0,1,0,1,1,3.0628999999999995,2
7397,2,0,3,0,1,5,1,0,5,2.8161999999999994,2
7398,2,1,4,2,1,2,1,0,2,2.31,1
7399,1,1,0,1,1,1,0,1,1,2.8239999999999994,2
7400,2,0,2,3,0,5,1,1,5,3.8469999999999995,3
7401,2,1,3,2,1,2,1,0,2,2.3545,1
7402,2,1,2,2,0,2,1,0,2,2.8254,2
7403,2,0,0,0,0,4,1,0,4,3.3367,2
7404,2,1,3,1,1,2,1,1,2,2.8103999999999996,2
7405,2,1,1,2,1,2,1,0,2,2.4435,1
7406,2,1,3,2,0,2,1,0,2,2.7809,2
7407,2,0,5,2,1,4,1,0,4,2.7398,2
7408,2,1,3,2,0,2,1,0,2,2.7809,2
7409,2,1,5,2,1,2,1,1,2,2.7474,2
7410,2,1,2,2,0,2,1,0,2,2.8254,2
7411,2,0,2,1,1,6,1,1,6,3.408,3
7412,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
7413,2,0,1,3,1,4,1,0,4,2.9437999999999995,2
7414,2,1,3,1,1,2,1,1,2,2.8103999999999996,2
7415,2,1,0,4,1,2,1,0,2,2.54,1
7416,2,1,2,2,1,2,1,1,2,2.8809,2
7417,2,1,2,2,0,2,1,1,2,3.3073,2
7418,2,1,1,2,0,1,0,0,1,2.7664999999999993,2
7419,2,1,4,1,0,2,1,0,2,2.7104,1
7420,2,1,1,2,1,3,1,0,3,2.4828999999999994,1
7421,2,0,0,0,0,5,1,0,5,3.3760999999999997,3
7422,2,1,2,2,0,1,0,0,1,2.7219999999999995,1
7423,2,1,3,2,1,3,1,0,3,2.3938999999999995,1
7424,2,1,3,2,0,3,1,0,3,2.8202999999999996,2
7425,2,1,1,2,0,2,1,1,2,3.3518,3
7426,2,1,2,1,0,2,1,0,2,2.7994,2
7427,2,1,0,0,1,2,1,1,2,2.9179,2
7428,2,1,4,2,0,3,1,0,3,2.7758,2
7429,2,1,0,0,1,3,1,0,3,2.4753999999999996,1
7430,2,0,2,2,0,6,1,0,6,3.3785000000000003,3
7431,2,1,3,0,1,1,0,1,1,2.680999999999999,1
7432,2,1,1,1,0,1,0,1,1,3.222399999999999,2
7433,2,1,5,2,0,1,0,1,1,3.0703999999999994,2
7434,2,1,2,2,1,2,1,1,2,2.8809,2
7435,2,1,4,1,1,2,1,0,2,2.284,1
7436,2,1,1,2,0,1,0,0,1,2.7664999999999993,2
7437,2,1,2,2,1,3,1,0,3,2.4383999999999997,1
7438,2,1,3,2,0,2,1,1,2,3.2628,2
7439,2,1,3,1,0,1,0,0,1,2.651499999999999,1
7440,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
7441,2,1,4,2,1,3,1,0,3,2.3493999999999997,1
7442,2,0,4,2,1,5,1,0,5,2.8236999999999997,2
7443,2,1,1,2,0,2,1,0,2,2.8699,2
7444,2,1,4,4,1,1,0,1,1,2.7404999999999995,2
7445,2,1,2,2,0,3,1,0,3,2.8648,2
7446,2,1,1,0,1,3,1,1,3,2.9127999999999994,2
7447,2,1,2,0,0,1,0,1,1,3.1518999999999995,2
7448,2,1,4,2,0,1,0,0,1,2.6329999999999996,1
7449,2,1,2,1,0,1,0,1,1,3.1778999999999993,2
7450,2,1,3,2,1,3,1,1,3,2.8757999999999995,2
7451,2,1,3,2,1,1,0,0,1,2.251099999999999,1
7452,2,1,5,1,0,1,0,0,1,2.562499999999999,1
7453,2,1,5,4,0,2,1,1,2,3.2258,2
7454,2,1,4,2,1,2,1,1,2,2.7919,2
7455,2,1,2,2,0,3,1,1,3,3.3467,3
7456,2,0,2,1,1,4,1,0,4,2.8472999999999997,2
7457,2,1,3,2,0,2,1,0,2,2.7809,2
7458,2,1,0,4,0,1,0,0,1,2.8629999999999995,2
7459,2,1,5,0,0,3,1,1,3,3.1611999999999996,2
7460,2,1,2,2,0,1,0,0,1,2.7219999999999995,1
7461,1,1,4,2,0,2,1,1,2,3.2018000000000004,2
7462,2,0,2,2,0,3,1,0,3,3.2603,2
7463,2,1,4,2,1,2,1,0,2,2.31,1
7464,1,1,0,2,1,1,0,0,1,2.3680999999999996,1
7465,2,1,1,0,0,1,0,0,1,2.7144999999999992,1
7466,2,0,3,4,0,3,1,0,3,3.2678,2
7467,2,1,3,0,0,2,1,0,2,2.7289,2
7468,2,1,4,2,1,2,1,1,2,2.7919,2
7469,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
7470,2,1,3,2,0,2,1,0,2,2.7809,2
7471,2,1,4,2,0,3,1,0,3,2.7758,2
7472,2,1,2,2,1,1,0,0,1,2.2955999999999994,1
7473,2,0,3,1,0,4,1,0,4,3.2291999999999996,2
7474,1,0,2,2,0,3,1,0,3,3.2438000000000002,2
7475,2,1,1,2,0,2,1,0,2,2.8699,2
7476,1,1,2,2,1,2,1,1,2,2.8644000000000003,2
7477,2,1,1,2,1,1,0,0,1,2.340099999999999,1
7478,2,0,2,2,1,5,1,0,5,2.9126999999999996,2
7479,2,0,2,2,0,6,1,0,6,3.3785000000000003,3
7480,2,1,3,2,1,2,1,0,2,2.3545,1
7481,2,1,2,0,1,2,1,0,2,2.347,1
7482,2,1,2,0,1,3,1,1,3,2.8682999999999996,2
7483,2,0,4,1,0,4,1,0,4,3.1847,2
7484,2,1,3,2,1,2,1,0,2,2.3545,1
7485,2,1,5,1,0,2,1,0,2,2.6658999999999997,1
7486,2,0,3,2,1,4,1,0,4,2.8287999999999998,2
7487,2,0,2,2,0,4,1,0,4,3.2997,2
7488,1,1,2,4,1,1,0,0,1,2.3310999999999997,1
7489,2,1,3,2,1,2,1,0,2,2.3545,1
7490,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
7491,2,0,3,2,0,5,1,0,5,3.2945999999999995,2
7492,2,1,3,0,1,3,1,1,3,2.8237999999999994,2
7493,2,1,4,2,1,3,1,1,3,2.8312999999999997,2
7494,2,1,2,3,0,2,1,0,2,2.8514,2
7495,2,0,4,2,0,4,1,1,4,3.6926,3
7496,2,0,1,0,1,1,0,1,1,3.1654999999999993,2
7497,2,0,4,2,0,4,1,0,4,3.2107,2
7498,2,1,2,1,1,1,0,0,1,2.269599999999999,1
7499,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
7500,2,1,2,0,0,2,1,1,2,3.2553,2
7501,2,1,5,0,0,1,0,1,1,3.0183999999999993,2
7502,2,1,4,0,1,3,1,1,3,2.7792999999999997,2
7503,2,0,4,0,0,5,1,1,5,3.6799999999999997,3
7504,2,1,3,2,0,2,1,1,2,3.2628,2
7505,2,1,3,2,1,3,1,0,3,2.3938999999999995,1
7506,2,1,3,2,1,2,1,0,2,2.3545,1
7507,2,1,4,0,0,3,1,0,3,2.7237999999999998,1
7508,1,1,4,1,0,3,1,0,3,2.7333,2
7509,2,0,2,1,1,3,1,0,3,2.8078999999999996,2
7510,2,0,3,2,1,5,1,0,5,2.8681999999999994,2
7511,2,1,3,3,1,3,1,0,3,2.4198999999999993,1
7512,2,1,2,0,0,2,1,0,2,2.7734,2
7513,2,1,2,2,1,1,0,0,1,2.2955999999999994,1
7514,2,0,1,1,1,5,1,1,5,3.413099999999999,3
7515,1,1,0,1,1,2,1,1,2,2.9274,2
7516,2,1,3,3,0,1,0,0,1,2.703499999999999,1
7517,2,1,1,4,0,2,1,1,2,3.4038,3
7518,2,1,2,2,0,3,1,1,3,3.3467,3
7519,2,1,4,0,1,2,1,0,2,2.258,1
7520,2,1,3,2,1,2,1,0,2,2.3545,1
7521,2,0,3,2,1,4,1,0,4,2.8287999999999998,2
7522,2,1,3,0,0,2,1,0,2,2.7289,2
7523,2,1,2,2,1,3,1,0,3,2.4383999999999997,1
7524,2,1,3,0,1,1,0,0,1,2.199099999999999,1
7525,2,1,4,1,0,2,1,0,2,2.7104,1
7526,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
7527,2,1,3,2,0,1,0,0,1,2.6774999999999993,1
7528,2,0,3,1,1,6,1,1,6,3.3634999999999997,3
7529,2,1,2,2,1,2,1,0,2,2.399,1
7530,2,0,3,0,1,5,1,0,5,2.8161999999999994,2
7531,2,1,1,0,0,2,1,0,2,2.8179,2
7532,2,0,1,0,1,4,1,0,4,2.8657999999999997,2
7533,2,1,1,1,1,3,1,0,3,2.456899999999999,1
7534,1,1,1,2,1,2,1,1,2,2.9089,2
7535,2,0,2,2,1,3,1,1,3,3.3158,2
7536,1,0,1,0,1,4,1,1,4,3.3312,2
7537,2,1,3,1,0,1,0,0,1,2.651499999999999,1
7538,2,0,2,2,1,5,1,0,5,2.9126999999999996,2
7539,2,1,3,2,1,2,1,0,2,2.3545,1
7540,2,1,3,2,0,2,1,1,2,3.2628,2
7541,2,1,4,2,0,2,1,0,2,2.7364,2
7542,2,0,5,2,0,5,1,1,5,3.6874999999999996,3
7543,2,1,2,1,1,2,1,1,2,2.8548999999999998,2
7544,2,1,3,0,1,1,0,0,1,2.199099999999999,1
7545,2,1,2,2,0,1,0,1,1,3.2038999999999995,2
7546,1,1,0,2,1,2,1,0,2,2.4715000000000003,1
7547,2,1,3,1,1,1,0,0,1,2.225099999999999,1
7548,2,1,5,2,1,2,1,1,2,2.7474,2
7549,2,1,3,0,1,3,1,0,3,2.3418999999999994,1
7550,2,0,1,0,0,5,1,0,5,3.3315999999999995,2
7551,2,1,3,2,0,2,1,0,2,2.7809,2
7552,2,1,4,0,1,3,1,1,3,2.7792999999999997,2
7553,2,0,1,1,0,6,1,1,6,3.8789,3
7554,2,0,2,1,1,4,1,0,4,2.8472999999999997,2
7555,2,0,4,2,1,4,1,1,4,3.2662,2
7556,2,0,1,2,1,5,1,0,5,2.9571999999999994,2
7557,2,1,3,2,0,1,0,1,1,3.1593999999999993,2
7558,2,1,3,2,0,3,1,0,3,2.8202999999999996,2
7559,2,1,2,2,0,1,0,0,1,2.7219999999999995,1
7560,2,1,1,1,0,2,1,0,2,2.8438999999999997,2
7561,2,0,4,2,1,4,1,0,4,2.7843,2
7562,2,1,2,0,1,2,1,0,2,2.347,1
7563,2,0,2,0,1,6,1,0,6,2.9001,2
7564,2,1,1,0,0,3,1,1,3,3.3391999999999995,2
7565,2,1,2,2,0,1,0,1,1,3.2038999999999995,2
7566,2,0,2,2,0,4,1,0,4,3.2997,2
7567,2,1,4,1,1,2,1,0,2,2.284,1
7568,2,1,4,2,1,2,1,0,2,2.31,1
7569,2,1,0,0,1,1,0,0,1,2.3325999999999993,1
7570,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
7571,2,0,2,2,1,4,1,1,4,3.3552,3
7572,2,0,3,2,1,5,1,0,5,2.8681999999999994,2
7573,2,1,3,2,1,2,1,1,2,2.8364,2
7574,2,0,2,0,1,4,1,1,4,3.3032,2
7575,2,0,2,1,0,6,1,0,6,3.3525,3
7576,2,1,1,2,1,2,1,0,2,2.4435,1
7577,2,1,2,2,0,2,1,0,2,2.8254,2
7578,2,0,5,2,1,4,1,0,4,2.7398,2
7579,2,0,2,2,1,6,1,0,6,2.9521,2
7580,2,0,2,2,0,6,1,0,6,3.3785000000000003,3
7581,2,1,1,2,0,2,1,1,2,3.3518,3
7582,2,1,4,2,1,2,1,1,2,2.7919,2
7583,2,1,3,2,0,2,1,0,2,2.7809,2
7584,2,1,1,4,0,2,1,0,2,2.9219,2
7585,2,1,2,0,0,3,1,0,3,2.8127999999999997,2
7586,2,1,1,1,0,2,1,0,2,2.8438999999999997,2
7587,2,1,5,0,1,1,0,0,1,2.110099999999999,1
7588,2,0,3,3,1,5,1,0,5,2.894199999999999,2
7589,2,1,4,2,0,2,1,0,2,2.7364,2
7590,2,1,4,0,1,1,0,0,1,2.1545999999999994,1
7591,2,0,3,1,0,5,1,1,5,3.7504999999999993,3
7592,2,0,2,0,1,5,1,0,5,2.8606999999999996,2
7593,2,1,4,2,1,1,0,0,1,2.2065999999999995,1
7594,2,1,1,1,1,1,0,1,1,2.795999999999999,2
7595,2,1,1,2,0,3,1,1,3,3.3911999999999995,3
7596,2,1,3,0,0,2,1,1,2,3.2108,2
7597,2,0,3,2,0,5,1,0,5,3.2945999999999995,2
7598,2,1,2,1,1,2,1,1,2,2.8548999999999998,2
7599,2,0,3,0,0,6,1,1,6,3.7639,3
7600,2,1,3,0,1,1,0,0,1,2.199099999999999,1
7601,2,1,5,3,0,3,1,0,3,2.7572999999999994,2
7602,2,0,4,2,1,5,1,0,5,2.8236999999999997,2
7603,2,1,3,2,0,1,0,0,1,2.6774999999999993,1
7604,2,1,3,2,0,2,1,0,2,2.7809,2
7605,1,1,1,0,0,2,1,0,2,2.8014,2
7606,2,0,3,0,0,4,1,0,4,3.2032,2
7607,2,1,0,4,0,1,0,0,1,2.8629999999999995,2
7608,2,1,2,3,1,1,0,0,1,2.321599999999999,1
7609,2,0,4,2,0,5,1,1,5,3.7319999999999998,3
7610,2,1,3,2,1,2,1,1,2,2.8364,2
7611,2,1,3,1,0,2,1,0,2,2.7548999999999997,2
7612,2,1,4,2,0,1,0,0,1,2.6329999999999996,1
7613,2,1,4,2,1,2,1,1,2,2.7919,2
7614,2,1,2,1,1,1,0,0,1,2.269599999999999,1
7615,2,1,2,0,1,2,1,1,2,2.8289,2
7616,2,1,5,2,1,1,0,1,1,2.6439999999999992,1
7617,2,1,4,2,1,2,1,0,2,2.31,1
7618,2,1,2,2,0,2,1,1,2,3.3073,2
7619,2,1,3,2,1,3,1,1,3,2.8757999999999995,2
7620,2,1,2,0,0,2,1,0,2,2.7734,2
7621,2,1,5,2,0,2,1,1,2,3.1738,2
7622,1,1,4,2,1,2,1,0,2,2.2935000000000003,1
7623,2,1,5,1,1,2,1,0,2,2.2394999999999996,1
7624,2,1,2,4,0,3,1,1,3,3.3987,3
7625,2,1,2,1,0,2,1,0,2,2.7994,2
7626,2,1,3,2,1,2,1,0,2,2.3545,1
7627,2,0,3,2,1,5,1,0,5,2.8681999999999994,2
7628,2,1,4,2,1,2,1,1,2,2.7919,2
7629,2,1,3,1,1,3,1,0,3,2.3678999999999992,1
7630,2,0,1,1,0,6,1,0,6,3.397,3
7631,2,1,4,2,0,1,0,0,1,2.6329999999999996,1
7632,2,1,3,1,0,2,1,0,2,2.7548999999999997,2
7633,2,1,1,4,0,1,0,1,1,3.3003999999999993,2
7634,2,1,2,2,1,1,0,1,1,2.7774999999999994,2
7635,2,0,1,0,1,6,1,1,6,3.4265,3
7636,2,1,1,2,1,3,1,0,3,2.4828999999999994,1
7637,2,1,3,4,1,2,1,0,2,2.4065,1
7638,2,1,3,2,0,2,1,0,2,2.7809,2
7639,2,0,3,2,0,6,1,1,6,3.8159,3
7640,2,1,2,3,1,1,0,1,1,2.803499999999999,2
7641,2,1,2,3,0,2,1,0,2,2.8514,2
7642,2,1,4,2,1,2,1,1,2,2.7919,2
7643,2,1,2,2,0,3,1,0,3,2.8648,2
7644,2,1,3,0,1,1,0,1,1,2.680999999999999,1
7645,2,1,3,2,1,2,1,0,2,2.3545,1
7646,2,1,1,0,1,2,1,1,2,2.8733999999999997,2
7647,2,0,4,1,1,4,1,0,4,2.7582999999999998,2
7648,2,0,2,1,1,4,1,1,4,3.3291999999999997,2
7649,2,1,2,0,1,2,1,0,2,2.347,1
7650,2,1,2,0,1,2,1,0,2,2.347,1
7651,2,1,5,2,1,2,1,0,2,2.2655,1
7652,2,1,2,2,1,2,1,1,2,2.8809,2
7653,2,0,4,2,0,3,1,0,3,3.1713,2
7654,2,1,5,0,0,2,1,1,2,3.1218,2
7655,2,1,3,0,1,2,1,0,2,2.3024999999999998,1
7656,2,1,5,1,1,3,1,1,3,2.7607999999999993,2
7657,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
7658,2,1,3,4,0,1,0,0,1,2.7294999999999994,2
7659,2,1,2,0,1,2,1,0,2,2.347,1
7660,1,1,2,2,0,2,1,1,2,3.2908000000000004,2
7661,2,1,1,0,0,1,0,0,1,2.7144999999999992,1
7662,2,0,3,0,1,5,1,0,5,2.8161999999999994,2
7663,2,1,1,0,1,2,1,0,2,2.3914999999999997,1
7664,2,1,2,0,0,2,1,0,2,2.7734,2
7665,1,1,3,0,1,2,1,0,2,2.286,1
7666,2,1,3,0,1,3,1,0,3,2.3418999999999994,1
7667,2,0,2,1,1,4,1,1,4,3.3291999999999997,2
7668,2,1,3,1,0,2,1,1,2,3.2367999999999997,2
7669,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
7670,2,0,4,2,1,2,1,1,2,3.1874000000000002,2
7671,2,1,3,2,1,2,1,1,2,2.8364,2
7672,2,1,3,1,1,2,1,1,2,2.8103999999999996,2
7673,2,1,5,1,0,2,1,1,2,3.1477999999999997,2
7674,2,1,2,3,1,2,1,1,2,2.9069,2
7675,2,1,2,2,0,3,1,0,3,2.8648,2
7676,2,1,3,0,0,2,1,0,2,2.7289,2
7677,2,0,3,2,1,6,1,0,6,2.9076,2
7678,2,1,3,0,0,2,1,0,2,2.7289,2
7679,2,1,2,1,1,2,1,0,2,2.3729999999999998,1
7680,2,1,2,2,1,1,0,0,1,2.2955999999999994,1
7681,2,1,4,1,0,2,1,0,2,2.7104,1
7682,2,1,1,0,1,2,1,1,2,2.8733999999999997,2
7683,1,1,1,2,1,1,0,0,1,2.3235999999999994,1
7684,2,0,3,0,1,6,1,0,6,2.8556,2
7685,2,1,3,0,1,1,0,0,1,2.199099999999999,1
7686,2,1,3,2,1,1,0,1,1,2.732999999999999,2
7687,2,1,2,2,0,1,0,0,1,2.7219999999999995,1
7688,2,1,0,2,1,2,1,1,2,2.9699,2
7689,2,1,2,0,0,1,0,0,1,2.6699999999999995,1
7690,2,1,3,2,0,1,0,1,1,3.1593999999999993,2
7691,2,1,5,2,1,3,1,0,3,2.3048999999999995,1
7692,2,1,3,0,1,2,1,1,2,2.7843999999999998,2
7693,2,0,3,0,1,4,1,0,4,2.7767999999999997,2
7694,2,1,3,1,1,2,1,0,2,2.3284999999999996,1
7695,2,1,5,0,0,3,1,0,3,2.6792999999999996,1
7696,2,1,0,1,1,2,1,0,2,2.4619999999999997,1
7697,2,1,4,2,1,3,1,0,3,2.3493999999999997,1
7698,2,1,2,1,0,1,0,1,1,3.1778999999999993,2
